score,score_dealer,hard,score_if_hit,score_fin_dealer,game_id,hard_if_hit
14,5,True,21,17,39290,True
16,5,True,26,17,39291,True
16,5,True,22,17,39292,True
13,7,True,23,18,39293,True
17,7,True,24,18,39294,True
6,7,True,16,18,39295,True
16,7,True,18,18,39295,True
18,7,True,24,18,39295,True
19,10,True,23,20,39296,True
20,10,True,16,20,39297,True
16,10,True,23,20,39297,True
5,10,True,10,20,39298,True
10,10,True,17,20,39298,True
17,10,True,27,20,39298,True
15,2,True,25,18,39299,True
13,2,True,13,18,39300,True
13,2,True,14,18,39300,True
14,2,True,22,18,39300,True
11,2,True,20,18,39301,True
20,2,True,30,18,39301,True
13,8,True,17,21,39302,True
17,8,True,13,21,39302,True
13,8,True,16,21,39302,True
16,8,True,24,21,39302,True
10,8,True,20,21,39303,True
20,8,True,26,21,39303,True
20,8,True,26,21,39304,True
20,10,True,16,19,39305,True
16,10,True,26,19,39305,True
15,10,True,14,19,39306,True
14,10,True,17,19,39306,True
17,10,True,24,19,39306,True
11,10,True,13,19,39307,True
13,10,True,23,19,39307,True
20,10,True,26,19,39308,True
21,10,True,,19,39309,
18,10,True,21,19,39310,True
14,8,True,20,18,39311,True
20,8,True,26,18,39311,True
13,8,True,14,18,39312,True
14,8,True,21,18,39312,True
13,8,True,21,18,39313,True
10,2,True,21,21,39314,True
10,2,True,17,21,39315,True
17,2,True,21,21,39315,True
21,2,True,,21,39316,
9,2,True,19,21,39317,True
19,2,True,20,21,39317,True
20,2,True,28,21,39317,True
13,10,True,16,20,39318,True
16,10,True,25,20,39318,True
17,10,True,25,20,39319,True
13,10,True,16,20,39320,True
16,10,True,12,20,39320,True
12,10,True,13,20,39320,True
13,10,True,20,20,39320,True
20,10,True,30,20,39320,True
19,5,True,28,25,39321,True
19,5,True,26,25,39322,True
12,5,True,19,25,39323,True
19,5,True,29,25,39323,True
17,8,True,18,18,39324,True
18,8,True,20,18,39324,True
20,8,True,30,18,39324,True
7,8,True,9,18,39325,True
9,8,True,12,18,39325,True
12,8,True,18,18,39325,True
18,8,True,20,18,39325,True
20,8,True,28,18,39325,True
13,8,True,18,18,39326,True
18,8,True,28,18,39326,True
14,11,True,16,20,39327,True
16,11,True,21,20,39327,True
10,11,True,20,20,39328,True
20,11,True,25,20,39328,True
21,11,True,,20,39329,
10,5,True,17,23,39330,True
17,5,True,23,23,39330,True
10,5,True,20,23,39331,True
20,5,True,24,23,39331,True
20,5,True,22,23,39332,True
12,5,True,17,23,39333,True
17,5,True,27,23,39333,True
18,4,True,18,17,39334,True
18,4,True,28,17,39334,True
5,4,True,15,17,39335,True
15,4,True,21,17,39335,True
11,4,False,14,17,39336,True
14,4,True,20,17,39336,True
20,4,True,14,17,39336,True
14,4,True,22,17,39336,True
11,4,False,21,17,39337,True
10,4,True,17,21,39338,True
17,4,True,23,21,39338,True
10,4,True,13,21,39339,True
13,4,True,17,21,39339,True
17,4,True,21,21,39339,True
10,4,True,17,21,39340,True
17,4,True,27,21,39340,True
10,4,True,17,21,39341,True
17,4,True,22,21,39341,True
17,4,True,20,21,39342,True
20,4,True,26,21,39342,True
15,6,True,24,18,39343,True
21,6,True,,18,39344,
16,6,True,23,18,39345,True
14,10,True,17,20,39346,True
17,10,True,27,20,39346,True
16,10,True,19,20,39347,True
19,10,True,21,20,39347,True
13,10,True,18,20,39348,True
18,10,True,26,20,39348,True
12,4,True,21,25,39349,True
11,4,True,21,25,39350,True
10,4,True,12,25,39351,True
12,4,True,17,25,39351,True
17,4,True,26,25,39351,True
10,5,True,20,21,39352,True
20,5,True,30,21,39352,True
12,5,True,20,21,39353,True
20,5,True,30,21,39353,True
20,5,True,23,21,39354,True
10,3,True,20,18,39355,True
20,3,True,29,18,39355,True
10,3,True,19,18,39356,True
19,3,True,29,18,39356,True
15,3,True,14,18,39357,True
14,3,True,24,18,39357,True
15,3,True,16,18,39358,True
16,3,True,21,18,39358,True
14,3,True,24,18,39359,True
21,3,True,,18,39360,
18,3,True,26,18,39361,True
13,3,True,16,17,39362,True
16,3,True,20,17,39362,True
20,3,True,26,17,39362,True
15,3,True,25,17,39363,True
19,3,True,19,17,39364,True
19,3,True,21,17,39364,True
6,7,True,12,22,39365,True
12,7,True,22,22,39365,True
19,7,True,12,22,39366,True
12,7,True,16,22,39366,True
16,7,True,19,22,39366,True
19,7,True,26,22,39366,True
15,7,True,25,22,39367,True
20,11,True,17,18,39368,True
17,11,True,19,18,39368,True
19,11,True,27,18,39368,True
17,11,True,20,18,39369,True
20,11,True,14,18,39369,True
14,11,True,24,18,39369,True
13,11,True,21,18,39370,True
10,9,True,21,23,39371,True
19,9,True,29,23,39372,True
16,9,True,19,23,39373,True
19,9,True,21,23,39373,True
15,10,True,21,17,39374,True
17,10,True,23,17,39375,True
12,10,True,17,17,39376,True
17,10,True,19,17,39376,True
19,10,True,20,17,39376,True
20,10,True,30,17,39376,True
14,2,True,21,21,39377,True
19,2,True,28,21,39378,True
14,2,True,12,21,39379,True
12,2,True,13,21,39379,True
13,2,True,15,21,39379,True
15,2,True,20,21,39379,True
20,2,True,24,21,39379,True
17,2,True,25,24,39380,True
18,2,True,28,24,39381,True
10,2,True,19,24,39382,True
19,2,True,25,24,39382,True
10,2,True,14,24,39383,True
14,2,True,24,24,39383,True
20,7,True,21,17,39384,True
19,7,True,13,17,39385,True
13,7,True,23,17,39385,True
20,7,True,21,17,39386,True
18,9,True,22,19,39387,True
14,9,True,14,19,39388,True
14,9,True,16,19,39388,True
16,9,True,22,19,39388,True
13,9,True,15,19,39389,True
15,9,True,21,19,39389,True
10,10,True,18,20,39390,True
18,10,True,21,20,39390,True
10,10,True,18,20,39391,True
18,10,True,28,20,39391,True
11,10,True,20,20,39392,True
20,10,True,30,20,39392,True
17,10,True,27,20,39393,True
5,7,True,15,21,39394,True
15,7,True,17,21,39394,True
17,7,True,22,21,39394,True
12,7,True,14,21,39395,True
14,7,True,24,21,39395,True
12,7,True,20,21,39396,True
20,7,True,29,21,39396,True
14,5,True,19,19,39397,True
19,5,True,20,19,39397,True
20,5,True,30,19,39397,True
6,5,True,10,19,39398,True
10,5,True,13,19,39398,True
13,5,True,17,19,39398,True
17,5,True,19,19,39398,True
19,5,True,29,19,39398,True
6,5,True,12,19,39399,True
12,5,True,17,19,39399,True
17,5,True,23,19,39399,True
5,5,True,16,19,39400,True
16,5,True,13,19,39400,True
13,5,True,21,19,39400,True
18,10,True,28,20,39401,True
10,10,True,19,20,39402,True
19,10,True,28,20,39402,True
14,10,True,24,20,39403,True
13,10,True,21,20,39404,True
5,10,True,8,20,39405,True
8,10,True,18,20,39405,True
18,10,True,21,20,39405,True
7,10,True,17,20,39406,True
17,10,True,27,20,39406,True
11,10,True,13,24,39407,True
13,10,True,14,24,39407,True
14,10,True,24,24,39407,True
9,10,True,13,24,39408,True
13,10,True,22,24,39408,True
14,10,True,24,24,39409,True
18,4,True,14,25,39410,True
14,4,True,24,25,39410,True
16,4,True,17,25,39411,True
17,4,True,15,25,39411,True
15,4,True,17,25,39411,True
17,4,True,18,25,39411,True
18,4,True,28,25,39411,True
13,4,True,23,25,39412,True
18,10,True,21,21,39413,True
13,10,True,19,21,39414,True
19,10,True,28,21,39414,True
19,10,True,22,21,39415,True
14,6,True,15,19,39416,True
15,6,True,23,19,39416,True
19,6,True,28,19,39417,True
10,6,True,20,19,39418,True
20,6,True,23,19,39418,True
10,6,True,17,19,39419,True
17,6,True,18,19,39419,True
18,6,True,19,19,39419,True
19,6,True,20,19,39419,True
20,6,True,30,19,39419,True
10,10,True,21,20,39420,True
10,10,True,16,20,39421,True
16,10,True,26,20,39421,True
13,10,True,23,20,39422,True
18,10,True,21,20,39423,True
17,10,True,20,21,39424,True
20,10,True,30,21,39424,True
18,10,True,25,21,39425,True
12,10,True,14,21,39426,True
14,10,True,19,21,39426,True
19,10,True,28,21,39426,True
12,10,True,22,21,39427,True
16,10,True,23,21,39428,True
10,10,True,19,21,39429,True
19,10,True,23,21,39429,True
13,3,True,20,17,39430,True
20,3,True,30,17,39430,True
19,3,True,29,17,39431,True
21,3,True,,17,39432,
15,10,True,20,26,39433,True
20,10,True,18,26,39433,True
18,10,True,20,26,39433,True
20,10,True,27,26,39433,True
12,10,True,22,26,39434,True
10,10,True,14,26,39435,True
14,10,True,20,26,39435,True
20,10,True,30,26,39435,True
10,10,True,12,26,39436,True
12,10,True,22,26,39436,True
20,6,True,19,20,39437,True
19,6,True,27,20,39437,True
18,6,True,28,20,39438,True
18,6,True,23,20,39439,True
3,10,True,13,18,39440,True
13,10,True,19,18,39440,True
19,10,True,29,18,39440,True
3,10,True,11,18,39441,True
11,10,True,16,18,39441,True
16,10,True,26,18,39441,True
21,10,True,,18,39442,
19,10,True,29,18,39443,True
14,8,True,14,25,39444,True
14,8,True,24,25,39444,True
14,8,True,15,25,39445,True
15,8,True,20,25,39445,True
20,8,True,22,25,39445,True
14,8,True,20,25,39446,True
20,8,True,29,25,39446,True
9,10,True,17,21,39447,True
17,10,True,27,21,39447,True
10,10,True,13,21,39448,True
13,10,True,20,21,39448,True
20,10,True,24,21,39448,True
10,10,True,18,21,39449,True
18,10,True,28,21,39449,True
17,10,True,20,21,39450,True
20,10,True,22,21,39450,True
18,4,True,19,21,39451,True
19,4,True,25,21,39451,True
14,4,True,21,21,39452,True
21,4,True,,21,39453,
7,5,True,12,21,39454,True
12,5,True,17,21,39454,True
17,5,True,23,21,39454,True
7,5,True,13,21,39455,True
13,5,True,23,21,39455,True
14,5,True,24,21,39456,True
18,5,True,28,21,39457,True
21,5,True,,22,39458,
18,5,True,24,22,39459,True
18,5,True,20,22,39460,True
20,5,True,30,22,39460,True
6,10,True,10,17,39461,True
10,10,True,13,17,39461,True
13,10,True,23,17,39461,True
10,10,True,20,17,39462,True
20,10,True,21,17,39462,True
10,10,True,17,17,39463,True
17,10,True,22,17,39463,True
19,10,True,28,17,39464,True
20,10,True,22,20,39465,True
16,10,True,18,20,39466,True
18,10,True,28,20,39466,True
12,10,True,18,20,39467,True
18,10,True,22,20,39467,True
8,6,True,10,19,39468,True
10,6,True,16,19,39468,True
16,6,True,22,19,39468,True
8,6,True,12,19,39469,True
12,6,True,22,19,39469,True
11,6,True,18,19,39470,True
18,6,True,26,19,39470,True
9,6,True,16,19,39471,True
16,6,True,22,19,39471,True
17,3,True,27,18,39472,True
12,3,True,13,18,39473,True
13,3,True,22,18,39473,True
15,3,True,19,18,39474,True
19,3,True,29,18,39474,True
13,10,True,23,21,39475,True
21,10,True,,21,39476,
15,10,True,25,21,39477,True
13,11,True,19,21,39478,True
19,11,True,16,21,39478,True
16,11,True,25,21,39478,True
16,11,True,24,21,39479,True
11,11,True,13,21,39480,True
13,11,True,17,21,39480,True
17,11,True,27,21,39480,True
19,10,True,29,23,39481,True
10,10,True,20,23,39482,True
20,10,True,22,23,39482,True
10,10,True,13,23,39483,True
13,10,True,22,23,39483,True
18,3,True,27,20,39484,True
14,3,True,16,20,39485,True
16,3,True,19,20,39485,True
19,3,True,24,20,39485,True
14,3,True,19,20,39486,True
19,3,True,18,20,39486,True
18,3,True,24,20,39486,True
19,11,True,27,21,39487,True
16,11,True,22,21,39488,True
14,11,True,18,21,39489,True
18,11,True,28,21,39489,True
12,7,True,22,24,39490,True
21,7,True,,24,39491,
19,7,True,29,24,39492,True
13,5,True,17,25,39493,True
17,5,True,23,25,39493,True
5,5,True,16,25,39494,True
16,5,True,21,25,39494,True
13,5,True,23,25,39495,True
19,11,True,29,21,39496,True
16,11,True,24,21,39497,True
17,11,True,27,21,39498,True
15,11,True,24,21,39499,True
14,11,True,24,21,39500,True
7,11,True,17,21,39501,True
17,11,True,20,21,39501,True
20,11,True,22,21,39501,True
14,7,True,20,17,39502,True
20,7,True,25,17,39502,True
14,7,True,22,17,39503,True
17,7,True,20,17,39504,True
20,7,True,30,17,39504,True
11,10,True,21,19,39505,True
15,10,True,25,19,39506,True
18,10,True,28,19,39507,True
21,7,True,,18,39508,
19,7,True,13,18,39509,True
13,7,True,22,18,39509,True
10,7,True,18,18,39510,True
18,7,True,28,18,39510,True
10,7,True,16,18,39511,True
16,7,True,19,18,39511,True
19,7,True,29,18,39511,True
14,10,True,24,21,39512,True
13,10,True,14,21,39513,True
14,10,True,24,21,39513,True
12,10,True,17,21,39514,True
17,10,True,20,21,39514,True
20,10,True,21,21,39514,True
19,5,True,29,17,39515,True
18,5,True,25,17,39516,True
4,5,True,14,17,39517,True
14,5,True,19,17,39517,True
19,5,True,27,17,39517,True
4,5,True,10,17,39518,True
10,5,True,12,17,39518,True
12,5,True,22,17,39518,True
14,10,True,24,24,39519,True
13,10,True,23,24,39520,True
16,10,True,15,24,39521,True
15,10,True,25,24,39521,True
21,8,True,,22,39522,
18,8,True,23,22,39523,True
12,8,True,22,22,39524,True
16,4,True,18,23,39525,True
18,4,True,18,23,39525,True
18,4,True,28,23,39525,True
11,4,True,21,23,39526,True
14,4,True,24,23,39527,True
19,10,True,28,20,39528,True
21,10,True,,20,39529,
16,10,True,26,20,39530,True
17,7,True,24,19,39531,True
12,7,True,15,19,39532,True
15,7,True,23,19,39532,True
15,7,True,16,19,39533,True
16,7,True,19,19,39533,True
19,7,True,19,19,39533,True
19,7,True,25,19,39533,True
10,11,True,12,18,39534,True
12,11,True,15,18,39534,True
15,11,True,17,18,39534,True
17,11,True,27,18,39534,True
10,11,True,20,18,39535,True
20,11,True,30,18,39535,True
15,11,True,24,18,39536,True
20,11,True,25,18,39537,True
20,9,True,20,18,39538,True
20,9,True,29,18,39538,True
17,9,True,22,18,39539,True
7,9,True,17,18,39540,True
17,9,True,25,18,39540,True
13,6,True,23,19,39541,True
17,6,True,18,19,39542,True
18,6,True,21,19,39542,True
10,6,True,20,19,39543,True
20,6,True,24,19,39543,True
10,6,True,16,19,39544,True
16,6,True,19,19,39544,True
19,6,True,21,19,39544,True
19,8,True,28,22,39545,True
12,8,True,22,22,39546,True
9,8,True,13,22,39547,True
13,8,True,23,22,39547,True
19,2,True,29,22,39548,True
15,2,True,14,22,39549,True
14,2,True,24,22,39549,True
9,2,True,16,22,39550,True
16,2,True,26,22,39550,True
13,3,True,17,23,39551,True
17,3,True,25,23,39551,True
16,3,True,26,23,39552,True
15,3,True,17,23,39553,True
17,3,True,24,23,39553,True
15,11,True,23,21,39554,True
9,11,True,16,21,39555,True
16,11,True,26,21,39555,True
10,11,True,17,21,39556,True
17,11,True,19,21,39556,True
19,11,True,24,21,39556,True
10,11,True,20,21,39557,True
20,11,True,21,21,39557,True
10,10,True,12,23,39558,True
12,10,True,22,23,39558,True
10,10,True,14,23,39559,True
14,10,True,17,23,39559,True
17,10,True,20,23,39559,True
20,10,True,28,23,39559,True
11,10,True,13,23,39560,True
13,10,True,23,23,39560,True
10,10,True,20,23,39561,True
20,10,True,29,23,39561,True
19,9,True,26,17,39562,True
15,9,True,25,17,39563,True
15,9,True,23,17,39564,True
5,6,True,15,17,39565,True
15,6,True,25,17,39565,True
5,6,True,15,17,39566,True
15,6,True,25,17,39566,True
10,6,True,20,17,39567,True
20,6,True,25,17,39567,True
10,6,True,20,17,39568,True
20,6,True,25,17,39568,True
14,6,True,14,17,39569,True
14,6,True,16,17,39569,True
16,6,True,25,17,39569,True
15,2,True,19,20,39570,True
19,2,True,25,20,39570,True
9,2,True,14,20,39571,True
14,2,True,15,20,39571,True
15,2,True,19,20,39571,True
19,2,True,29,20,39571,True
15,2,True,17,20,39572,True
17,2,True,20,20,39572,True
20,2,True,26,20,39572,True
17,8,True,27,17,39573,True
18,8,True,24,17,39574,True
15,8,True,25,17,39575,True
5,10,True,11,20,39576,True
11,10,True,19,20,39576,True
19,10,True,29,20,39576,True
11,10,True,20,20,39577,True
20,10,True,30,20,39577,True
15,10,True,15,20,39578,True
15,10,True,20,20,39578,True
20,10,True,28,20,39578,True
12,11,True,22,21,39579,True
12,11,True,17,21,39580,True
17,11,True,23,21,39580,True
15,11,True,20,21,39581,True
20,11,True,15,21,39581,True
15,11,True,22,21,39581,True
13,10,True,23,20,39582,True
4,10,True,6,20,39583,True
6,10,True,12,20,39583,True
12,10,True,17,20,39583,True
17,10,True,19,20,39583,True
19,10,True,29,20,39583,True
4,10,True,12,20,39584,True
12,10,True,19,20,39584,True
19,10,True,29,20,39584,True
19,10,True,29,20,39585,True
13,11,True,14,18,39586,True
14,11,True,20,18,39586,True
20,11,True,28,18,39586,True
20,11,True,23,18,39587,True
13,11,True,17,18,39588,True
17,11,True,18,18,39588,True
18,11,True,23,18,39588,True
17,10,True,23,25,39589,True
16,10,True,24,25,39590,True
10,10,True,18,25,39591,True
18,10,True,22,25,39591,True
10,10,True,19,25,39592,True
19,10,True,27,25,39592,True
15,10,True,25,18,39593,True
15,10,True,15,18,39594,True
15,10,True,19,18,39594,True
19,10,True,26,18,39594,True
10,10,True,21,18,39595,True
13,7,True,23,23,39596,True
9,7,True,19,23,39597,True
19,7,True,29,23,39597,True
16,7,True,25,23,39598,True
17,5,True,25,25,39599,True
12,5,True,18,25,39600,True
18,5,True,23,25,39600,True
14,5,True,21,25,39601,True
17,8,True,24,18,39602,True
8,8,True,13,18,39603,True
13,8,True,19,18,39603,True
19,8,True,29,18,39603,True
10,8,True,18,18,39604,True
18,8,True,28,18,39604,True
10,8,True,14,18,39605,True
14,8,True,19,18,39605,True
19,8,True,29,18,39605,True
14,10,True,15,20,39606,True
15,10,True,17,20,39606,True
17,10,True,17,20,39606,True
17,10,True,18,20,39606,True
18,10,True,21,20,39606,True
15,10,True,19,20,39607,True
19,10,True,29,20,39607,True
12,10,True,17,20,39608,True
17,10,True,24,20,39608,True
17,3,True,23,18,39609,True
6,3,True,14,18,39610,True
14,3,True,24,18,39610,True
16,3,True,25,18,39611,True
12,11,True,15,24,39612,True
15,11,True,17,24,39612,True
17,11,True,19,24,39612,True
19,11,True,29,24,39612,True
12,11,True,22,24,39613,True
14,11,True,20,24,39614,True
20,11,True,29,24,39614,True
16,5,True,21,23,39615,True
19,5,True,25,23,39616,True
8,5,True,18,23,39617,True
18,5,True,27,23,39617,True
21,2,True,,21,39618,
16,2,True,20,21,39619,True
20,2,True,22,21,39619,True
15,2,True,15,21,39620,True
15,2,True,22,21,39620,True
10,2,True,18,19,39621,True
18,2,True,28,19,39621,True
10,2,True,20,19,39622,True
20,2,True,26,19,39622,True
13,2,True,18,19,39623,True
18,2,True,28,19,39623,True
14,2,True,24,19,39624,True
3,7,True,13,18,39625,True
13,7,True,16,18,39625,True
16,7,True,20,18,39625,True
20,7,True,26,18,39625,True
3,7,True,5,18,39626,True
5,7,True,15,18,39626,True
15,7,True,19,18,39626,True
19,7,True,20,18,39626,True
20,7,True,25,18,39626,True
10,7,True,20,18,39627,True
20,7,True,26,18,39627,True
10,7,True,20,18,39628,True
20,7,True,23,18,39628,True
9,7,True,19,18,39629,True
19,7,True,29,18,39629,True
2,11,True,5,18,39630,True
5,11,True,15,18,39630,True
15,11,True,18,18,39630,True
18,11,True,21,18,39630,True
2,11,True,12,18,39631,True
12,11,True,16,18,39631,True
16,11,True,26,18,39631,True
18,11,True,27,18,39632,True
20,11,True,25,18,39633,True
18,7,True,17,24,39634,True
17,7,True,27,24,39634,True
15,7,True,21,24,39635,True
12,7,True,18,24,39636,True
18,7,True,28,24,39636,True
11,2,True,20,21,39637,True
20,2,True,30,21,39637,True
12,2,True,20,21,39638,True
20,2,True,30,21,39638,True
10,2,True,21,21,39639,True
10,2,True,20,21,39640,True
20,2,True,30,21,39640,True
8,10,True,11,17,39641,True
11,10,True,21,17,39641,True
8,10,True,18,17,39642,True
18,10,True,28,17,39642,True
15,10,True,17,17,39643,True
17,10,True,13,17,39643,True
13,10,True,21,17,39643,True
16,10,True,26,17,39644,True
20,11,True,27,19,39645,True
16,11,True,13,19,39646,True
13,11,True,21,19,39646,True
16,11,True,25,19,39647,True
12,4,True,15,24,39648,True
15,4,True,25,24,39648,True
19,4,True,29,24,39649,True
12,4,True,20,24,39650,True
20,4,True,30,24,39650,True
9,10,True,13,17,39651,True
13,10,True,16,17,39651,True
16,10,True,24,17,39651,True
7,10,True,17,17,39652,True
17,10,True,26,17,39652,True
20,10,True,29,17,39653,True
15,8,True,24,18,39654,True
12,8,True,22,18,39655,True
19,8,True,12,18,39656,True
12,8,True,16,18,39656,True
16,8,True,19,18,39656,True
19,8,True,29,18,39656,True
11,5,True,17,24,39657,True
17,5,True,27,24,39657,True
20,5,True,27,24,39658,True
9,5,True,19,24,39659,True
19,5,True,24,24,39659,True
12,4,True,20,20,39660,True
20,4,True,30,20,39660,True
14,4,True,24,20,39661,True
21,4,True,,20,39662,
12,7,True,20,19,39663,True
20,7,True,30,19,39663,True
17,7,True,27,19,39664,True
7,7,True,17,19,39665,True
17,7,True,27,19,39665,True
13,9,True,15,17,39666,True
15,9,True,17,17,39666,True
17,9,True,27,17,39666,True
21,9,True,,17,39667,
12,9,True,18,17,39668,True
18,9,True,28,17,39668,True
15,11,True,18,17,39669,True
18,11,True,19,17,39669,True
19,11,True,23,17,39669,True
6,11,True,16,17,39670,True
16,11,True,26,17,39670,True
13,11,True,23,17,39671,True
11,7,True,20,17,39672,True
20,7,True,26,17,39672,True
21,7,True,,17,39673,
14,7,True,21,17,39674,True
16,6,True,19,24,39675,True
19,6,True,21,24,39675,True
15,6,True,16,24,39676,True
16,6,True,20,24,39676,True
20,6,True,21,24,39676,True
12,6,True,22,24,39677,True
17,3,True,26,22,39678,True
7,3,True,12,22,39679,True
12,3,True,17,22,39679,True
17,3,True,18,22,39679,True
18,3,True,28,22,39679,True
21,3,True,,22,39680,
21,10,True,,17,39681,
8,10,True,16,17,39682,True
16,10,True,20,17,39682,True
20,10,True,26,17,39682,True
10,10,True,17,17,39683,True
17,10,True,20,17,39683,True
20,10,True,30,17,39683,True
10,10,True,15,17,39684,True
15,10,True,25,17,39684,True
11,3,True,21,23,39685,True
20,3,True,20,23,39686,True
20,3,True,26,23,39686,True
14,3,True,20,23,39687,True
20,3,True,25,23,39687,True
11,5,True,21,18,39688,True
12,5,True,19,18,39689,True
19,5,True,29,18,39689,True
13,5,True,18,18,39690,True
18,5,True,27,18,39690,True
11,10,True,12,18,39691,True
12,10,True,13,18,39691,True
13,10,True,23,18,39691,True
9,10,True,19,18,39692,True
19,10,True,26,18,39692,True
9,10,True,19,18,39693,True
19,10,True,23,18,39693,True
10,10,True,17,18,39694,True
17,10,True,21,18,39694,True
17,7,True,23,17,39695,True
16,7,True,19,17,39696,True
19,7,True,14,17,39696,True
14,7,True,24,17,39696,True
16,7,True,26,17,39697,True
13,4,True,23,25,39698,True
14,4,True,15,25,39699,True
15,4,True,25,25,39699,True
14,4,True,24,25,39700,True
11,2,True,13,18,39701,True
13,2,True,21,18,39701,True
7,2,True,15,18,39702,True
15,2,True,25,18,39702,True
7,2,True,18,18,39703,True
18,2,True,18,18,39703,True
18,2,True,28,18,39703,True
18,2,True,24,18,39704,True
10,2,True,18,17,39705,True
18,2,True,28,17,39705,True
10,2,True,12,17,39706,True
12,2,True,22,17,39706,True
10,2,True,20,17,39707,True
20,2,True,21,17,39707,True
10,2,True,20,17,39708,True
20,2,True,27,17,39708,True
10,2,True,20,17,39709,True
20,2,True,24,17,39709,True
21,3,True,,22,39710,
12,3,True,15,22,39711,True
15,3,True,20,22,39711,True
20,3,True,30,22,39711,True
4,3,True,14,22,39712,True
14,3,True,24,22,39712,True
4,3,True,12,22,39713,True
12,3,True,19,22,39713,True
19,3,True,29,22,39713,True
12,7,True,13,22,39714,True
13,7,True,14,22,39714,True
14,7,True,18,22,39714,True
18,7,True,23,22,39714,True
16,7,True,24,22,39715,True
19,7,True,18,22,39716,True
18,7,True,24,22,39716,True
13,4,True,16,17,39717,True
16,4,True,19,17,39717,True
19,4,True,27,17,39717,True
12,4,True,13,17,39718,True
13,4,True,16,17,39718,True
16,4,True,25,17,39718,True
8,4,True,14,17,39719,True
14,4,True,18,17,39719,True
18,4,True,28,17,39719,True
21,10,True,,17,39720,
16,10,True,21,17,39721,True
10,10,True,12,17,39722,True
12,10,True,22,17,39722,True
10,10,True,18,17,39723,True
18,10,True,28,17,39723,True
14,2,True,18,20,39724,True
18,2,True,19,20,39724,True
19,2,True,22,20,39724,True
16,2,True,24,20,39725,True
18,2,True,21,20,39726,True
20,10,True,12,17,39727,True
12,10,True,16,17,39727,True
16,10,True,20,17,39727,True
20,10,True,30,17,39727,True
7,10,True,17,17,39728,True
17,10,True,27,17,39728,True
14,10,True,17,17,39729,True
17,10,True,27,17,39729,True
13,8,True,12,19,39730,True
12,8,True,15,19,39730,True
15,8,True,17,19,39730,True
17,8,True,21,19,39730,True
13,8,True,18,19,39731,True
18,8,True,22,19,39731,True
13,8,True,14,19,39732,True
14,8,True,20,19,39732,True
20,8,True,17,19,39732,True
17,8,True,27,19,39732,True
19,6,True,27,17,39733,True
17,6,True,26,17,39734,True
13,6,True,15,17,39735,True
15,6,True,19,17,39735,True
19,6,True,21,17,39735,True
18,10,True,28,24,39736,True
16,10,True,25,24,39737,True
9,10,True,13,24,39738,True
13,10,True,23,24,39738,True
12,4,True,22,18,39739,True
21,4,True,,18,39740,
13,4,True,18,18,39741,True
18,4,True,26,18,39741,True
12,5,True,13,18,39742,True
13,5,True,22,18,39742,True
11,5,True,12,18,39743,True
12,5,True,18,18,39743,True
18,5,True,27,18,39743,True
21,5,True,,18,39744,
6,10,True,16,18,39745,True
16,10,True,26,18,39745,True
10,10,True,21,18,39746,True
12,10,True,16,18,39747,True
16,10,True,26,18,39747,True
17,9,True,25,20,39748,True
13,9,True,23,20,39749,True
17,9,True,15,20,39750,True
15,9,True,17,20,39750,True
17,9,True,24,20,39750,True
10,7,True,20,18,39751,True
20,7,True,25,18,39751,True
10,7,True,14,18,39752,True
14,7,True,15,18,39752,True
15,7,True,18,18,39752,True
18,7,True,28,18,39752,True
14,7,True,19,18,39753,True
19,7,True,23,18,39753,True
10,7,True,20,18,39754,True
20,7,True,23,18,39754,True
13,9,True,23,26,39755,True
16,9,True,13,26,39756,True
13,9,True,22,26,39756,True
14,9,True,21,26,39757,True
13,8,True,16,18,39758,True
16,8,True,16,18,39758,True
16,8,True,24,18,39758,True
10,8,True,13,18,39759,True
13,8,True,23,18,39759,True
10,8,True,12,18,39760,True
12,8,True,14,18,39760,True
14,8,True,20,18,39760,True
20,8,True,24,18,39760,True
15,8,True,22,18,39761,True
13,10,True,17,21,39762,True
17,10,True,21,21,39762,True
16,10,True,26,21,39763,True
11,10,True,19,21,39764,True
19,10,True,29,21,39764,True
19,5,True,27,17,39765,True
17,5,True,22,17,39766,True
17,5,True,23,17,39767,True
14,10,True,19,20,39768,True
19,10,True,22,20,39768,True
19,10,True,26,20,39769,True
13,10,True,19,20,39770,True
19,10,True,27,20,39770,True
14,2,True,14,20,39771,True
14,2,True,21,20,39771,True
21,2,True,,20,39772,
11,2,True,20,20,39773,True
20,2,True,25,20,39773,True
4,10,True,13,20,39774,True
13,10,True,15,20,39774,True
15,10,True,23,20,39774,True
4,10,True,7,20,39775,True
7,10,True,17,20,39775,True
17,10,True,27,20,39775,True
20,10,True,25,20,39776,True
14,10,True,15,20,39777,True
15,10,True,25,20,39777,True
12,5,True,19,17,39778,True
19,5,True,22,17,39778,True
20,5,True,20,17,39779,True
20,5,True,29,17,39779,True
21,5,True,,17,39780,
20,11,True,18,22,39781,True
18,11,True,19,22,39781,True
19,11,True,26,22,39781,True
13,11,True,15,22,39782,True
15,11,True,19,22,39782,True
19,11,True,19,22,39782,True
19,11,True,22,22,39782,True
10,11,True,20,22,39783,True
20,11,True,25,22,39783,True
20,9,True,28,19,39784,True
5,9,True,16,19,39785,True
16,9,True,16,19,39785,True
16,9,True,18,19,39785,True
18,9,True,28,19,39785,True
